contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Latent_vs_Control	Bariatricus	0.638205739941047	1	0.8265625	1	0.104492186923334	NA	-2.97409940825682	2.16738699256878	6.66920333686924	0.30717243260846	0.39062525967192	no	ok		1.23019183510099
Latent_vs_Control	Campylobacter	0.286774307496956	1	0.19765625	1	3.41015088073136	NA	2.75375912814867	1.41484010508222	2.43349054572585	0.788055425008168	0.0572962975540445	no	ok		4.10121768712382
Latent_vs_Control	Capnocytophaga	0.263584968404205	1	0.5234375	1	1.60376230427502	NA	-2.21953429228694	4.19704271186631	4.76331504421868	0.731299141337735	0.259068059517974	no	ok		1.88068980115609
Latent_vs_Control	Catonella	0.789039627210993	1	0.83984375	0.996967147435897	3.56880556327095	NA	3.55634871995693	0.0995133695680703	0.855695031440464	0.0931305991645592	0.453125106902353	no	ok		3.58464986268384
Latent_vs_Control	Chlorobium	0.614978005931561	1	0.73515625	1	1.27280798825405	NA	-2.67990423978746	1.99431171458158	7.56386379653202	0.259736407557792	0.378238631543462	no	ok		2.17506398198185
Latent_vs_Control	Dialister	0.208186870036955	1	0.30859375	1	2.20816027661537	NA	-2.35518228216297	5.21299279575829	4.31323850299388	1.01030084309422	0.166668022947628	no	ok		2.8542142858725
Latent_vs_Control	Endomicrobium	0.837640822672537	1	0.83125	0.99921875	-2.91437107078073	NA	-2.67245129824251	0.148538765931246	6.87325779281895	0.0221076512419517	0.484375035355462	no	ok		-3.13786973943871
Latent_vs_Control	Enterocloster	0.501975369994315	1	0.709375	1	3.57469152047049	NA	2.71682732470566	1.05500156431919	3.54064182017308	0.250489102006308	0.343750391434289	no	ok		3.76054167031692
Latent_vs_Control	Filifactor	0.437169631229339	1	0.69609375	1	3.03269737986801	NA	1.64368274883365	1.67278270613719	3.23885920495697	0.408182891592887	0.326425311992643	no	ok		3.34073966338975
Latent_vs_Control	Flintibacter	0.551879271319363	1	0.6546875	1	-3.56415820192423	NA	-4.19899854194076	2.33385730234982	5.26984192820874	0.422519688664287	0.326425311992643	no	ok		-2.67994557611658
Latent_vs_Control	Fretibacterium	0.587558159000927	1	0.73984375	1	-0.0483895683479636	NA	-1.9974493956712	1.72960924282382	4.829734879182	0.283767210042997	0.331606642538848	no	ok		0.743020727019431
Latent_vs_Control	Fusobacterium	0.806385426585961	1	0.90703125	0.995078125	4.58986927816598	NA	4.60747586762873	0.163510858078421	1.35188963914076	0.115036986521527	0.455958648521652	no	ok		4.56378045152297
Latent_vs_Control	Gemella	0.81307609923829	1	0.88515625	0.999479166666667	4.87945450087674	NA	4.72886815484455	0.138070889673033	1.61687308871639	0.0628258105890063	0.476683990099631	no	ok		5.09827827435634
Latent_vs_Control	Granulicatella	0.484502965741736	1	0.4484375	0.973803015859859	4.62903119943133	NA	5.10633588952635	-0.711873202383274	1.44975235048792	-0.471844429844183	0.336787973446622	no	ok		4.42269548248876
Latent_vs_Control	Haemophilus	0.364079377188235	1	0.39375	0.992578055923961	6.78935474365411	NA	8.93367562806111	-2.22184697701481	0.939664848980905	-0.729581121259868	0.32812544059081	no	ok		6.67182237832853
