contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Latent_vs_Control	Prevotella nanceiensis	0.48935798435954	1	0.39375	0.980253146766081	5.67500201539526	NA	5.84120809364182	-1.1439129573626	1.87075062868228	-0.599389494831856	0.326425311992643	no	ok		4.80926775008105
Latent_vs_Control	Prevotella oris	0.607344032385921	1	0.80078125	1	1.48734929713524	NA	-2.15733921494991	2.12943565100152	6.4597189360163	0.269811451489729	0.411458539964782	no	ok		2.21284617992742
Latent_vs_Control	Prevotella oulorum	0.656298517975163	1	0.8453125	1	1.00716640009586	NA	-2.25513817881995	2.13749102711101	6.56797246288243	0.296453893274766	0.414507969041735	no	ok		1.77510781265378
Latent_vs_Control	Prevotella scopos	0.502391933672937	1	0.265625	0.922967223455202	0.942916244003344	NA	3.65486192116567	-2.35031335699006	7.17305135779149	-0.459674564583291	0.244792446817752	no	ok		-2.37679496719715
Latent_vs_Control	Prevotella sp. oral taxon 299	0.412275106423871	1	0.2484375	0.898541070541061	4.46878674564504	NA	4.75480052090863	-1.41039987382679	2.194952564371	-0.629840684828213	0.255209061138005	no	ok		3.17070568257216
Latent_vs_Control	Prevotella veroralis	0.55109865210684	1	0.728125	0.996698635284461	-3.15020674069753	NA	-3.5967688659026	2.08230085094931	6.98760904999027	0.362729293740631	0.380208620616848	no	ok		-2.6697742663855
Latent_vs_Control	Prevotellamassilia timonensis	0.741203423730606	1	0.778125	0.995611023101295	6.79535269066266	NA	6.59659890082856	-0.130774138559618	1.79257397229807	-0.0810426926598991	0.479166713843149	no	ok		7.09361819766728
Latent_vs_Control	Saccharicrinis carchari	0.454209449921221	1	0.36640625	0.760499388189182	-2.81553266189278	NA	-1.23845916366813	-2.98223292657027	5.87157371575593	-0.498172757270348	0.28497468346637	no	ok		-3.7453003726319
Latent_vs_Control	Schwartzia succinivorans	0.471680059736499	1	0.72265625	1	2.38668972925977	NA	1.94299812109641	0.842362903449564	2.41114847801611	0.251910050000299	0.336787973446622	no	ok		2.85115804445988
Latent_vs_Control	Selenomonas infelix	0.427695432416611	1	0.38671875	0.831940100745867	-2.68718464601587	NA	-1.46109376297316	-2.90260650685437	5.2254554748576	-0.560018934449457	0.281250611542652	no	ok		-3.56272472700977
Latent_vs_Control	Selenomonas sp. oral taxon 478	0.449102285911073	1	0.35859375	0.788152453426499	-2.67118976029964	NA	-1.17129422317922	-3.17120102969503	5.21329417316972	-0.490957297164149	0.274612031782545	no	ok		-3.54671288846698
Latent_vs_Control	Selenomonas sp. oral taxon 920	0.311644753089498	1	0.2796875	1	3.43511415788678	NA	2.4475272906527	1.6657060129195	2.32351551981266	0.554333811868986	0.150260599298045	no	ok		4.25629142388736
Latent_vs_Control	Selenomonas sputigena	0.885354424185627	1	0.63671875	1	2.813313977111	NA	2.50837647694449	1.14067495256087	6.79521856601802	0.160040677149558	0.305699993864858	no	ok		3.74410189667335
Latent_vs_Control	Shuttleworthia satelles	0.262908283536039	1	0.1875	0.844223406287862	3.34462819352664	NA	4.37262229956482	-1.28868759679875	1.28598760255278	-0.97331224702944	0.202073572267362	no	ok		2.9563126326412
Latent_vs_Control	Stomatobaculum longum	0.530814343277065	1	0.7015625	0.996882709351729	-3.02735914110095	NA	-3.3853741539259	2.31353613547532	7.05317033189981	0.35928170289277	0.375000301404768	no	ok		-2.06584818319315
Latent_vs_Control	Streptobacillus hongkongensis	0.207375651182428	1	0.1375	0.582784221757666	-1.86233086454075	NA	2.70405742275802	-5.29618223388971	4.56378110953427	-1.04990962732689	0.135418426403506	no	ok		-3.24658779657875
Latent_vs_Control	Streptococcus gordonii	0.399335735405488	1	0.2125	0.885700035441286	0.706504174221996	NA	3.11743721685746	-3.4059456339836	5.6266718848908	-0.618967382289846	0.187501159223769	no	ok		-1.78540015100928
Latent_vs_Control	Streptococcus milleri	0.213330915474182	1	0.1390625	0.561858217313369	-2.01871381039844	NA	2.13663970721341	-5.80439711564926	4.80985904120825	-1.1605669963095	0.155441882399723	no	ok		-3.97526918303023
