contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Active_vs_Control	Marinilabiliaceae	0.780948073950205	1	0.79296875	0.990920138888889	-1.90079491640654	-1.43265038656666	-2.31690764599614	-0.326255911508849	5.3467316726665	-0.053893037169019	0.47395839236168	no	ok		NA
Active_vs_Control	Muribaculaceae	0.676081396767801	1	0.6625	0.959001341540404	-3.15983033723942	-3.20061413165933	-3.03281990891825	1.49522530950763	7.55260294989232	0.205506091669174	0.41666686042708	no	ok		NA
Active_vs_Control	Neisseriaceae	0.676291752829397	1	0.70234375	1	6.61646879829461	6.79630810521086	5.32478884353246	-1.35464191155071	1.4206677288497	-0.521328576005302	0.333333757183061	no	ok		NA
Active_vs_Control	Pasteurellaceae	0.801725616355424	1	0.6484375	0.990178268999984	8.08967254066399	8.01789766175236	8.15462440968693	0.303332021555592	2.03328581807259	0.168368312625632	0.401041899485425	no	ok		NA
Active_vs_Control	Porphyromonadaceae	0.702569795520486	1	0.7171875	1	7.00496330840511	7.59457168790247	6.45768420852172	-0.630045010095475	2.42604037469729	-0.304511029075387	0.347150636268329	no	ok		NA
Active_vs_Control	Prevotellaceae	0.886425199292927	1	0.7375	0.998194699754902	7.18349878519266	7.52948372311228	6.84885369755258	0.404793419525522	2.50969489900405	0.175758432468155	0.424870638281578	no	ok		NA
Active_vs_Control	Rikenellaceae	0.784409934657146	1	0.85703125	0.998025173611111	-1.7090924065301	-1.07282778966438	-3.16705617351681	-0.68813179050792	6.01924800077462	-0.114503327852008	0.461139983838242	no	ok		NA
Active_vs_Control	Selenomonadaceae	0.730244060516071	1	0.53828125	1	3.51218064868539	4.69956957011272	3.27559175360889	-1.45661943190369	6.36778586683975	-0.225602239465988	0.274612031782545	no	ok		NA
Active_vs_Control	Streptococcaceae	0.430870139480698	1	0.653125	1	6.89317033854259	7.09822062586997	5.35785142024179	-1.80260151309692	2.48603197675372	-0.659325201113109	0.316062652070532	no	ok		NA
Active_vs_Control	Synergistaceae	0.652719333564396	1	0.728125	0.999309895833333	-1.74140538371607	-1.22460890748233	-2.50987368242299	-1.04819182800692	4.90383993865579	-0.212520651614391	0.348958709054252	no	ok		NA
