sample_id	SRR26464278	SRR26464279	SRR26464280	SRR26464291	SRR26464292	SRR26464293	SRR26464294	SRR26464295	SRR26464296
SRR26464278	0.0	0.5918705463409424	0.7251983880996704	0.7221929430961609	0.7438710927963257	0.6491737961769104	0.6784999966621399	0.5848268270492554	0.7596372961997986
SRR26464279	0.5918705463409424	0.0	0.632046639919281	0.6865537166595459	0.7043508291244507	0.6637808084487915	0.6222118139266968	0.64281165599823	0.7927597165107727
SRR26464280	0.7251983880996704	0.632046639919281	0.0	0.7172755002975464	0.705725908279419	0.6869411468505859	0.6774120330810547	0.7189458608627319	0.77886962890625
SRR26464291	0.7221929430961609	0.6865537166595459	0.7172755002975464	0.0	0.720355749130249	0.6901710033416748	0.6936978697776794	0.6982845664024353	0.7004863619804382
SRR26464292	0.7438710927963257	0.7043508291244507	0.705725908279419	0.720355749130249	0.0	0.7159950137138367	0.6915163993835449	0.7731646299362183	0.6996369361877441
SRR26464293	0.6491737961769104	0.6637808084487915	0.6869411468505859	0.6901710033416748	0.7159950137138367	0.0	0.674746036529541	0.6322232484817505	0.7219511866569519
SRR26464294	0.6784999966621399	0.6222118139266968	0.6774120330810547	0.6936978697776794	0.6915163993835449	0.674746036529541	0.0	0.6693982481956482	0.7447803616523743
SRR26464295	0.5848268270492554	0.64281165599823	0.7189458608627319	0.6982845664024353	0.7731646299362183	0.6322232484817505	0.6693982481956482	0.0	0.7554470896720886
SRR26464296	0.7596372961997986	0.7927597165107727	0.77886962890625	0.7004863619804382	0.6996369361877441	0.7219511866569519	0.7447803616523743	0.7554470896720886	0.0
