contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.feces	rab.win.saliva	diff.btw	diff.win	effect	overlap	significant	status	detail
feces_vs_saliva	1.7.2.5	4.58849932546761e-06	0.0023187727781709	0.00793650793650794	0.0753141132658507	0.325953399187379	-4.34310986623829	4.17824410900601	8.11349740220282	1.57452234967574	5.08043084248173	0.000219271997703997	yes	ok	
feces_vs_saliva	3.5.99.7	7.81949873429736e-06	0.00255008470846231	0.00793650793650794	0.0753141132658507	-1.58753470739622	-5.09451258941998	2.24197064312472	7.30843170154759	1.28132648810515	5.44812451071918	0.000219271997703997	yes	ok	
feces_vs_saliva	3.5.1.103	1.00569708313699e-05	0.00264831013826353	0.00793650793650794	0.0753141132658507	-2.67085389110963	-6.7291612195063	0.885304649813657	7.96014434901683	1.45239531809919	5.26434703027076	0.000219271997703997	yes	ok	
feces_vs_saliva	1.20.4.3	1.38765958967261e-05	0.00279606882783704	0.00793650793650794	0.0753141132658507	-2.54166161510672	-6.73536272924644	0.864972230755937	7.90839359199724	1.48686191286754	5.24179264873607	0.000219271997703997	yes	ok	
feces_vs_saliva	3.5.1.115	1.3298728813885e-05	0.00284976057984527	0.00793650793650794	0.0753141132658507	-2.49402456106533	-6.62200404307037	1.06085916577798	7.96559847823956	1.4514870567135	5.29458502392266	0.000219271997703997	yes	ok	
feces_vs_saliva	2.6.1.13	1.38115808550065e-05	0.00297422613950441	0.00793650793650794	0.0753141132658507	2.13957045877372	-0.435487529609247	4.45021279966381	4.7573310586142	0.947122868352248	5.14890415154232	0.000219271997703997	yes	ok	
feces_vs_saliva	1.3.99.23	1.61383145781851e-05	0.00311759433330608	0.00793650793650794	0.0753141132658507	0.948958449476769	-1.07464848796282	3.09772653486553	4.15211226112055	0.617727496788036	6.63698939203309	0.000219271997703997	yes	ok	
feces_vs_saliva	1.1.1.81	3.33379218478078e-06	0.00315854506569935	0	0	3.02229652192548	5.22529624738218	-0.265348978591321	-5.55084701159831	1.0230216205197	-5.05569706146591	0.000219271997703997	yes	ok	
feces_vs_saliva	1.1.1.79	3.67726352966911e-06	0.00315901617209055	0	0	3.06956294312138	5.27632411490156	-0.244804092260788	-5.53771596298536	1.1992284120018	-4.79507498858575	0.000219271997703997	yes	ok	
feces_vs_saliva	1.8.5.4	1.67465552402711e-05	0.00324548883271127	0.00793650793650794	0.0753141132658507	2.27501475579029	0.435297734779628	3.54777675128199	3.27604893776365	0.82673798866267	4.23808907122887	0.000219271997703997	yes	ok	
feces_vs_saliva	1.18.1.1	5.91459323820431e-06	0.00329025760270137	0	0	3.23830358796652	5.20106930206371	1.37900208368035	-4.03630511723393	0.807288591892236	-5.44532141673137	0.000219271997703997	yes	ok	
feces_vs_saliva	2.3.1.28	6.34941915936792e-06	0.00332507248352306	0	0	4.54426572215549	5.97494799487872	2.65863624069126	-3.3440224726069	0.601378122646478	-5.3865065978428	0.000219271997703997	yes	ok	
feces_vs_saliva	2.5.1.46	1.96965327592234e-05	0.00337023120673721	0.00793650793650794	0.0753141132658507	0.809469665925545	-1.63332059846378	2.79871784818875	4.43793118450906	1.08567712551049	3.96743505421394	0.000219271997703997	yes	ok	
feces_vs_saliva	5.3.1.15	7.04979531586034e-06	0.00343449848736102	0	0	2.05647653447795	3.58238162427734	0.684552906581775	-2.81646699104931	0.40503140713066	-6.78727471659126	0.000219271997703997	yes	ok	
feces_vs_saliva	2.3.2.29	2.32346996575411e-05	0.00343584803540374	0.00793650793650794	0.0753141132658507	-2.95147686984567	-6.21540641413611	1.9129104145924	7.71976662502953	1.33451172772834	5.63767541764623	0.000219271997703997	yes	ok	
feces_vs_saliva	4.3.1.27	2.2194768876352e-05	0.0034756515373189	0.00793650793650794	0.0753141132658507	0.598301513608293	-1.26088066817173	1.97800177117636	3.34520210210685	0.782620461319246	4.05856189137299	0.000219271997703997	yes	ok	
feces_vs_saliva	1.9.3.1	2.50288209509276e-05	0.00362036604360465	0.00793650793650794	0.0753141132658507	2.95192395754541	1.41525181775849	4.80369417989028	3.64620051517658	0.929444740998457	4.11054796487404	0.000219271997703997	yes	ok	
