Feature ID	Taxon	Confidence
f7d40e3c3a3e3a250186ad650ae6ae42	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9876665961739016
5287d8ae64d1e964b0bb7c203d98e154	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter	0.8142189467066447
8f6e2a91e20994c00566a5ff2b49506e	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	0.9935260174822143
4608cf2aa614ad44e2e4c90e5145221e	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	0.99999999374172
ea13d2899c81e7e9252ca1e8988aa8cc	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__Incertae_Sedis	0.9999994427696146
409f711b59152d57926cf444c5577087	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_salivarius	0.8870943113952225
a5b69f125c8e15c8b470bd65ffa241c1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.7616941034202844
9a3da67ac619dbb007fa6f5225832fe0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_organism	0.8570793428170608
6e7317c14238561fe5865674e3a3206d	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999988067141
266b19d1360cf43916d2c47f82ae1060	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	0.9452941398066608
cbe2abdf95ba4f41c1453328d1e0230c	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__uncultured_bacterium	0.9756407048000145
12d746ea489d74ef50b3e84eecde1cfc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__unidentified	0.9943541721398779
7d66f6c0ba5b1129442173bf2bd417dc	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_UCG-014;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium	0.7762454425060694
7fd6a8fd06f07f444172e3789e19d84a	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_spirochete	0.9892999488558818
734dcd020504800d8042434e28b57298	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	0.9999930544847897
09b9879b4a172874a8d3f019f260bde8	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger	0.964632737621935
49ccd7a8940970edb88ea1b9939e2737	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger	0.9180159297740178
13785f0aa34992209c67c3caeebbd429	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999995504913
8edb2b39a498e67865b274ac9cd354bc	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__uncultured_bacterium	0.9986509615711978
2f97492ef9c9571e2e76166dde9d64eb	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0.9999999996095105
7b6d335d29fb8edf989ba7d03a848d84	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__uncultured_organism	0.8671099534093719
d91b5c77b23b27230a16c7dc4325f4cd	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__uncultured_organism	0.7323552709710046
6095ae868deb2e962168d60b7e6d7614	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__uncultured_bacterium	0.8453884145922007
2eedf896e95f02090d22dd3e68742ce7	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	0.9854586534658102
ad52bbef279fc1fe7a3ca1c4b1fb9710	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__uncultured_bacterium	0.7414381710138997
8954856044dc31156803857144f6b482	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	0.9999999968354367
8ac2b67c79adb6724b4b10ccb62f2db4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella_forsythia	0.9653763103080683
98fcc7e4135d41152d2db711de5c1255	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.999999999572495
b2d1249fd9754c79558be225647e60c4	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.9999999999916396
386f486ad8374e0a0073cc40f5f7c306	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	0.996422556904716
582fae36f33acd1efdcaf7cacf00ef0a	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group	0.9999816235791227
18eb929cf9350e0af65cf863c2786858	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	0.999976720111073
bb35a35e317aeaf3cdd5bef973af2498	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__uncultured_organism	0.7934555614060178
afc51b2c9be76cc7fedaed4cc7bdf3f3	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.999999999999485
2b86fb399b1cd94e9a7a15e1545257d5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Xylanibacter;s__Prevotella_sp.	0.9992419646558481
8f3c8cb8544640becafb5777eb7a5858	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas	0.9999999997113814
fb7a1c0b3625f00ee42dbfcbaa001f12	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__uncultured_organism	0.9896848453099253
7e4c8c964ee846be66d272ff7d413421	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	0.9999999999950223
b768cc7f226f800d713410ee6c16a388	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Mycoplasmataceae_genomosp.	0.985584129319921
f7672a2cc6bdf81527b2ca29d5443cc8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__uncultured_bacterium	0.9435723534879618
add7f5d621120b854b4f1ab2f611089e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_melaninogenica	0.9764969867816489
ea35529609267fb32e983444c43da035	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Incertae_Sedis;s__Leptotrichia-like_sp.	0.7253774496713398
cc465b18f37cb7e609cff5ba5ed2bffe	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus	0.9999989336341024
9243bc95f3bb4eba8fabc522fa335a7f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.9999999780500683
d4b9487f80a46f105daa14816456c5f6	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__metagenome	0.7939481487645266
7b64ebaf4ce0974210877b3efd3f2406	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Howardella;s__uncultured_bacterium	0.7372953055108575
44536e7d859312677ce835c0cb53eeca	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__uncultured_bacterium	0.7735797465356485
02e1e971506b265659c0f5bf758c24b7	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__uncultured_organism	0.9917251831959496
d2056d7ce9b69aef41f72d361c733f7b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_periodonticum	0.9444458797257144
3adfcfa6caaacaa41dc7571330a74676	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__uncultured_organism	0.9820426387377867
d8b5671a882cb6087fed4a7d6406137c	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_UCG-014;f__Incertae_Sedis;g__Incertae_Sedis	0.9999999999962974
73b9a313c153726841a55e295f19bdb5	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999987613483
2a1e144c5b1059f74e8777a3d6adbea0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__unidentified	0.954472536666333
a29990fffb08af05632b35e9d3d8fd77	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_UCG-014;f__Incertae_Sedis;g__Incertae_Sedis	0.9999999999999538
d6dffb454cbb0b0c87367b03432c2b05	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	0.8940548367780495
3a893286e7a8c6965a9be85b7ec43c60	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	0.9818310426417924
be1fe9bfe424ad27f568d8e2d7b42c19	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__uncultured_organism	0.9804379170597787
32d1b8c1e13d30df0aaa7f3d5db08681	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group	0.9999796962721473
24522f7485582e07564aed7c426af59d	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.9999999999680624
313413ca8ca3a31e5f735a40eacfbcaf	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_nucleatum	0.7501434334317123
f37df2adf4951e7edb9215431cbf3076	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_salivarius	0.8192146419956857
f148c9872201cbd90a403cf63b13e46c	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus	0.999999999933303
ebd57d089f09e4981fdb91e627b8ddb9	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_denticola	0.9997962200338353
494e65560668c776b1b9e745b349c50d	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__uncultured_bacterium	0.7567278568381037
169a87692b19db5f13f986e8c33f673d	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999997080792196
892b08383e970b3943a996befc7d2965	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_UCG-014;f__Incertae_Sedis;g__Incertae_Sedis	0.9999999999854186
84a2a2e9c0f07149140438ac54fca61c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__unidentified	0.950057727042086
07d313706ba0c85687c8d95b664b84bc	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999981434241
adaee256a34ff7012e77d1a26d82b874	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__uncultured_bacterium	0.9768215293608253
41388070b02a7c162aa7245ce4812ebd	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.8990075867023272
1f2dda5d2f361fc8d646e55a515ae1e4	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005	0.9999803628914299
e7a4da69235b46585fb4de0679ea016b	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Thomasclavelia;s__	0.9864167324758916
4df8473b0be4ef1e59f0b0709c586919	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__uncultured_organism	0.8781128178031091
ff7742e8ae81884ad8b0c734a69837f3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	0.9275872248743517
af2150fef76b295092cd60a788cbe500	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__metagenome	0.7959556119092808
0700b7f158c822737fdab28f9a1e4b53	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__metagenome	0.7945127140634339
026a7201865e340fc468259cc1429fd4	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__uncultured_bacterium	0.9754145542026974
fc8c24803207cc879e0139ad121c3ca5	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Filifactor;s__Filifactor_alocis	0.9793155090247032
9df251784dde31e05f02b2ee1029d71c	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter	0.9988279713137078
9cdb9dbe98d86651359273ea1c595c84	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__uncultured_rumen	0.9762341305929062
9591a959c4c592a119485d2f38ae27eb	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism	0.9999991253842626
b6635d67cb594473ddba9f8cfba5d13d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.893503336053435
088877ad68faabfbab81c359b99b4644	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999997964425704
bf51277fc250d0027512309725ff074f	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia	0.9999998688262653
cf4ecda3eaaf625ddab6639e7c198d95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.9999999999798785
b8b4e906b5e28ab2e7a5ef1b0c576aee	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.9999999999674258
a944313b20c91ff1db8213605101e291	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__uncultured_bacterium	0.9750606386940278
7842a433c5c0271371dba64a011c2d4b	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001;s__uncultured_bacterium	0.9999233049917313
202938f6ff9392b6e167b20b956d9ed1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group	0.9998160727225924
45a44824c4535a0dd0a7f4e18a5aa25d	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	0.9967816026791849
b1f914aca311f8af324b2eda493cda68	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter;s__uncultured_organism	0.7934775910820587
63d8e9a325af7493fef548aa059f93a9	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group	0.998217287904494
0a49a32752b611a144ddd506a2155134	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__uncultured_organism	0.9893449752014322
5df648dec2ae3dbaaa71594bbb3971ce	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.9999999999936101
4abaa483334092f021534a979086baeb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_dorei	0.8673093788418557
ec6c9233b72090035eb87c6ff39a84a7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.9999112642771755
fad4d2bff3cd589127c861f61524ca1f	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter	0.8379898463356223
286b444fb673d554ebd55837a29a398e	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Ruminococcus_sp.	0.9137057219377392
71f97bea4c0ec16a8e212311ddc15b67	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_saphenum_group;s__Eubacterium_saphenum	0.999516649369217
5859c644498bf396619fcca4ed014b8d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.9999999999287044
64d498223a71be5c6c6c2007d4870c64	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella_forsythia	0.965692170490139
027b8bfded122f3ae1450de7cc7d3b79	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	0.99999999999999
